2234,Sri Lakshmi Blood bank,Telangana,ADILABAD,Adilabad,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2235,Indian Red Cross Society Blood Bank,Telangana,ADILABAD,Mancherial,7036222259,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2236,Singareni Collieries Co. Ltd Blood bank,Telangana,ADILABAD,Mandamarri,"09491144185, 09491344418",Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2237,Indian Red Cross Society Blood Bank,Telangana,ADILABAD,Nirmal,8790988499,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2238,The Singareni Collieries Co. Ltd,Telangana,ADILABAD,R.K puram,9491344418,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2239,Prime Hospital Blood Bank,Telangana,HYDERABAD,Ameerpet,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2240,Image Hospital Blood Bank ,Telangana,HYDERABAD,Ameerpet,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2241,Challa Hospital Blood Bank (A Multi Speciality Hospital),Telangana,HYDERABAD,Ameerpet,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2242,Aarohi Blood Bank,Telangana,HYDERABAD,Banjara Hills,8106999686,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2243,Institute of Transfusion Medicine and Research,Telangana,HYDERABAD,Banjara Hills,9866098101,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2244,NTR Trust Blood Bank,Telangana,HYDERABAD,Banjara Hills,9963474040,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2245,Care Hospital Blood Bank,Telangana,HYDERABAD,Banjara Hills,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2246, Star Hospitals Blood Bank,Telangana,HYDERABAD,Banjara Hills,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2247,Basavatarakam Indo-American Cancer Hospital and Research Institute Blood Bank,Telangana,HYDERABAD,Banjara Hills,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2248,Mythri Charitable Trust Blood Bank and Transfusion Centre,Telangana,HYDERABAD,Barkatpura,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2249,Sanjeevini Blood Bank,Telangana,HYDERABAD,Bhagyanagar,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2250,Sai Vani Super Speciality Hospital Blood Bank ,Telangana,HYDERABAD,Domalguda,8978021111,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2251,The Military Hospital Blood Bank,Telangana,HYDERABAD,Golconda,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2252,Rudhira Voluntary Blood Bank,Telangana,HYDERABAD,Himayathnagar,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2253,Satya Nursing Home Blood Bank,Telangana,HYDERABAD,Himayatnagar,9666699889,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2254,Nizams Institute of Medical Sciences Blood Bank,Telangana,HYDERABAD,Hyderabad,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2255,The Osmania General Hospital Blood Bank,Telangana,HYDERABAD,Hyderabad,9849546995,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2256,MNJ  Institute of Oncology and Regional Cancer Centre Blood Bank,Telangana,HYDERABAD,Hyderabad,9949929429,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2257,General Chest Hospital,Telangana,HYDERABAD,Hyderabad,9848445380,,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2258,Lions Club of Hyderabad(East) Bhanji Kheraj Blood Bank,Telangana,HYDERABAD,Hyderabad,N/A,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2259,Blood Bank Thelasemia and Sickle Cell,Telangana,HYDERABAD,Hyderabad,9391029400,,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2260,Andhra Mahila Sabha Durgabhai Deshmukh Hospital & Blood Bank,Telangana,HYDERABAD,Hyderabad,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2261,Share Medical Care (Mediciti Hospital) Blood Bank,Telangana,HYDERABAD,Hyderabad,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2262,Mahavir Hospital and Research Centre Blood Bank,Telangana,HYDERABAD,Hyderabad,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2263,Aditya Hospital Blood Bank,Telangana,HYDERABAD,Hyderabad,9885642579,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2264,Himabindhu Multispeciality Hospital Blood Bank,Telangana,HYDERABAD,Hyderabad,7097097990,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2265,Genetic Products Charitable Association Blood Bank,Telangana,HYDERABAD,Hyderabad,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2266,Thalassemia and Sickle Cell Society Vuppala Venkaiah Memorial Blood Bank,Telangana,HYDERABAD,Hyderabad,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2267,NEW LIFE EDUCATIONAL SOCIETY BLOOD BANK ,Telangana,HYDERABAD,HYDERABAD,9948495035,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2268,Apollo Hospital Blood Bank,Telangana,HYDERABAD,Hyderabad,4023607777,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2269,Employees State Insurance Corporation Medical College Hospital Blood Bank,Telangana,HYDERABAD,Hyderabad,9640754300,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2270,Venus Hospital Blood Bank,Telangana,HYDERABAD,Hyderabad,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2271,Yashoda Super Speciality Hospitals Blood Bank,Telangana,HYDERABAD,Hyderabad,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2272,Apollo Hospital Enterprises Ltd,Telangana,HYDERABAD,Hyderguda,9849694039,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2273,Lions Club Matadin Goel Blood Bank,Telangana,HYDERABAD,Hymayathnagar,9441114036,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2274,Chiranjeevi Blood Bank,Telangana,HYDERABAD,Jublee Hills,"09849691315, 09849756785",Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2275,Owaisi Medical and Research Centre,Telangana,HYDERABAD,Kanchanbagh,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2276,"Apollo Hospital Enterprises Ltd, Apollo DRDO Hospital Blood Bank",Telangana,HYDERABAD,Kanchanbagh,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2277,Kamineni Health Services Pvt.Ltd. Blood Bank,Telangana,HYDERABAD,Kingkoti,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2278,The Government  Maternity Hospital,Telangana,HYDERABAD,Koti,9849488601,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2279,Global Hospital Blood Bank,Telangana,HYDERABAD,Lakdikapool,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2280,Sri Balaji Blood Bank (A Unit of Sri Balaji Educational Society),Telangana,HYDERABAD,Malakpet,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2281,Vivekananda Environmental International Society Social Service Blood Bank,Telangana,HYDERABAD,Mehdipatnam,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2282,Premier Hospital Blood Bank,Telangana,HYDERABAD,Mehdipatnam,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2283,Jaya Diagnostic Research Centre Medwin Hospital Blood Bank,Telangana,HYDERABAD,Nampally,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2284,Care Hospital Blood Bank (A Unit of Quality Care India Limited),Telangana,HYDERABAD,Nampally,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2285,Institute of Preventive Medicine,Telangana,HYDERABAD,Narayana guda,9849905227,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2286,M G M H BLOOD BANK (Government Modern Maternity Hospital),Telangana,HYDERABAD,Petlaburj,"07207613965, 0984917280",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2287,Rakshita Voluntary Blood Bank,Telangana,HYDERABAD,Putlibowli,9849540078,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2288,The Govt. Niloufer Hospital Blood Bank,Telangana,HYDERABAD,Red Hills,NA,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2289,"Health, Agriculture, Rural Development Society (HARD)  Blood Bank",Telangana,HYDERABAD,Red Hills,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2290,The ESI Hospital Blood Bank,Telangana,HYDERABAD,Sanathnagar,9848021446,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2291,St. Theresa&#39;s Hospital Blood Bank,Telangana,HYDERABAD,Sanathnagar,9949496496,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2292,Gandhi Hospital Blood Bank,Telangana,HYDERABAD,Secunderabad,9848250147,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2293,Lions Club of Secunderabad Twin Cities,Telangana,HYDERABAD,Secunderabad,9581227272,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2294,Yashoda Hospital (A Unit of Datta Chandra Hospital Pvt. Ltd.)  Blood Bank,Telangana,HYDERABAD,Secunderabad,8096940111,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2295,South Central Railway Hospital,Telangana,HYDERABAD,Secunderabad,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2296,Andrha Pradesh State Road Transport Corporation Hospital Blood Bank,Telangana,HYDERABAD,Secunderabad,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2297,Vivekananda Environmental International Society Social Service Blood Bank,Telangana,HYDERABAD,Secunderabad,9247973842,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2298,Janani Voluntary Blood Bank (A Unit of Janani Organization),Telangana,HYDERABAD,Secunderabad,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2299,Military Hospital Blood Bank,Telangana,HYDERABAD,Secunderabad,,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2300,Krishna Institute of Medical Sciences Blood Bank,Telangana,HYDERABAD,Secunderabad,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2301,Jeevadhara Voluntary Blood Bank (A Unit of Jeevadhaara Society),Telangana,HYDERABAD,Secunderabad,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2302,Sunshine Hospital Blood Bank,Telangana,HYDERABAD,Secunderabad,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2303,Sri Devi Charitable Trust Blood Bank,Telangana,HYDERABAD,Secunderabad,9247546406,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2304,Princess Esra Hospital Blood Bank,Telangana,HYDERABAD,Shah Ali Banda,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2305,Asian Institute of Gastroentrology Blood Bank,Telangana,HYDERABAD,Somajiguda,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2306,RTC Hospital,Telangana,HYDERABAD,Tarnaka,"8008204060, 7382800665",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2307,Indian Red Cross Society Blood Bank,Telangana,HYDERABAD,Vidhyanagar,9701103085,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2308,Chalmeda Ananda Rao Institute of Medical Sciences Blood Bank,Telangana,KARIMNAGAR,Bommakal,9491398688,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2309,Singareni Collieries Co.Ltd Blood Bank,Telangana,KARIMNAGAR,Godavarikhani,9440471197,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2310,Nelavelly Blood Bank,Telangana,KARIMNAGAR,Jagtial,9246157433,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2311,"Indian Red Cross Society Jagityal, Blood Bank",Telangana,KARIMNAGAR,JAGTIAL,9440026445,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2312,Government District Head Quarters Hospital Blood Bank,Telangana,KARIMNAGAR,Karimnagar,"09959444925, 08782230337",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2313,Indian Red Cross Society Blood Bank,Telangana,KARIMNAGAR,Karimnagar ,"09440488234, 08786451199",Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2314,Life Care Voluntary Blood Bank,Telangana,KARIMNAGAR,Karimnagar ,9441038039,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2315,Prathima Institute of Medical Sciences Blood Bank,Telangana,KARIMNAGAR,Nagnur,9948652670,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2316,Apollo Reach Hospitals - Apollo Blood Bank,Telangana,KARIMNAGAR,Subhash Nagar,9959243300,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2317,The Government Area Hospital Blood Bank,Telangana,KHAMMAM,Bhadrachalam,9347563589,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2318,The APVVP District Head Quarters Hospital Blood Bank,Telangana,KHAMMAM,Khammam,9963075123,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2319,Rudhira Voluntary Blood Bank,Telangana,KHAMMAM,Khammam,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2320,Mamata General Hospital Blood Bank,Telangana,KHAMMAM,Khammam,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2321,Siva Multi Speciality Hospital Blood Bank,Telangana,KHAMMAM,Khammam,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2322,The Government Area Hospital Blood Bank,Telangana,KHAMMAM,Kothagudem,"08008204232, 0949014408",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2323,The Singareni Collieries  Co. Ltd,Telangana,KHAMMAM,Kothagudem,"09491145226, 09866803810",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2324,Sarala Blood Bank ,Telangana,KHAMMAM,Kothagudem,9393667032,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2325,Singareni Collieries Co. Ltd,Telangana,KHAMMAM,Manuguru,9866803810,,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2326,Asha Emergency & Chest Hospital Blood Bank,Telangana,KHAMMAM,Sattupally,9391281010,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2327,Singareni Collieries Co. Ltd,Telangana,KHAMMAM,Yellandu,9491145024,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2328,Indian Red Cross Society ,Telangana,MAHBUBNAGAR,Gadwal,9014871177,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2329,Government District Head Quarters Hospital Blood Bank,Telangana,MAHBUBNAGAR,Mahaboobnagar,9440635240,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2330,Indian Red Cross Society Blood Bank,Telangana,MAHBUBNAGAR,Mahabubnagar,9866465799,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2331,IRCS & RCH-II  Blood Bank District Hospital Wanaparthy ,Telangana,MAHBUBNAGAR,WANAPARTHY ,9949236778,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2332,SVS Medical College Hospital Blood Bank,Telangana,MAHBUBNAGAR,Yenugonda,9951173547,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2333,Maheshwara Medical College and Maheshwara Hospital Blood Bank,Telangana,MEDAK,Patancheru Mandal,7032888434,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2334,Bharat Heavy Electricals Limited Hospital ,Telangana,MEDAK,Ramachandrapuram,9440214361,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2335,The APVVP District Head Quarters Hospital,Telangana,MEDAK,Sangareddy,"09346783440, 09949849099",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2336,M.N.R. Medical College Hospital,Telangana,MEDAK,Sangareddy,9989568066,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2337,Indian Red Cross Society,Telangana,MEDAK,Siddipet,9440037038,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2338,Government District Head Quarter Hospital Nalgonda,Telangana,NALGONDA,Gollaguda,9441367822,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2339,Jyothi Hospital Blood Bank,Telangana,NALGONDA,Miryalaguda,9010683832,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2340,Indian Red Cross Society,Telangana,NALGONDA,Nalgonda,"09849193555, 09866185147",Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2341,Kamineni Institute of Medical Sciences Hospital ,Telangana,NALGONDA,Narketpally,9347319168,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2342,Lions Club Blood Bank,Telangana,NALGONDA,Suryapet,9912262939,,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2343,"Indian Red Cross Society ,RCH-II",Telangana,NALGONDA,Suryapet,9848956022,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2344,Sai Prasad Orthopedic Hospital,Telangana,NALGONDA,Suryapet,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2345,Indian Red Cross Society,Telangana,NIZAMABAD,Kamareddy,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2346,V.T.Thakur Memorial Rotary,Telangana,NIZAMABAD,Kamareddy,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2347,The Government District Headquarters Hospital ,Telangana,NIZAMABAD,Khaleelwadi,9951649780,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2348,Indian Red Cross Society,Telangana,NIZAMABAD,Khaleelwadi,9246931749,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2349,Perali Narasaiah Memorial Charitable Trust ,Telangana,NIZAMABAD,Khaleelwadi,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2350,S.B.Voluntary Blood Bank,Telangana,NIZAMABAD,Khaleelwadi,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2351,M.M.Voluntary Blood Bank,Telangana,RANGAREDDY,Hyderabad,,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2352,BBR Multispeciality Hospital Blood Bank,Telangana,RANGAREDDY,Hyderabad,9849022849,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2353,Janani Voluntary Blood Bank,Telangana,RANGAREDDY,Hyderabad,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2354,Life Voluntary Blood Bank,Telangana,RANGAREDDY,Hyderabad,7702292227,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2355,Ozone Institute of Medical Sciences Hospital Blood Bank,Telangana,RANGAREDDY,Hyderabad,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2356,Rajyalakshmi Charitable Trust Blood Bank (A Unit of Rajyalakshmi Charitable Trust),Telangana,RANGAREDDY,Hyderabad,9290123728,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2357,Kamineni Hospitals Private Limited Blood Bank,Telangana,RANGAREDDY,Hyderabad,9491061343,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2358,Continental Hospital Blood Bank,Telangana,RANGAREDDY,Hyderabad,9963445607,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2359,Asian Blood Bank of Asian Health Foundation,Telangana,RANGAREDDY,Hyderabad,9866192213,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2360,ADRM Hospital and Blood Bank,Telangana,RANGAREDDY,Hyderabad,9392441976,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2361,Narayana Hrudayalaya Mallareddy Hospital Blood Bank,Telangana,RANGAREDDY,Hyderabad,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2362,Ram Hospital Blood Bank,Telangana,RANGAREDDY,Hyderabad,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2363,Malla Reddy Medical College and Malla Reddy General Hospital Blood Bank,Telangana,RANGAREDDY,Quthbullapur ,NA,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2364,Shadan Institute of Medical Sciences Teaching Hospital & Research Centre Blood Bank,Telangana,RANGAREDDY,Rajendra Nagar Mandal,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2365,Aware Global Hospital Blood Bank,Telangana,RANGAREDDY,Ranga Reddy,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2366,Medicity Institute of Medical Sciences Blood Bank,Telangana,RANGAREDDY,Ranga Reddy,9700558486,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2367,Usha Mullapudi Cardiac Centre,Telangana,RANGAREDDY,Ranga Reddy,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2368,Bhaskar Medical College and General Hospital Blood Bank,Telangana,RANGAREDDY,Ranga Reddy,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2369,Dr. V. R. K. Womens college and general Hospital Blood Bank,Telangana,RANGAREDDY,Ranga Reddy,,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2370,SLMS Hospital Blood Bank,Telangana,RANGAREDDY,Ranga Reddy,886983983,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2371,Ayaan Institute of Medical Sciences (AIMS),Telangana,RANGAREDDY,Ranga Reddy,9849651516,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2372,Citizens Hospital Blood Bank,Telangana,RANGAREDDY,Serilingampally,8008411400,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2373,Indian Red Cross Society Blood Bank,Telangana,RANGAREDDY,Vikarabad,9963633631,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2374,"Indian Red Cross Society, Blood Bank",Telangana,WARANGAL,Hanumakonda,"09985360368, 09849193555",Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2375,Indian Red Cross Society Blood Bank RCH-II ( Jangaon),Telangana,WARANGAL,Janagoan,"09440026445, 09866652205",Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2376,Government Mahatma Gandhi Memorial Hospital Blood Bank,Telangana,WARANGAL,Warangal,9490611947,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2377,Warangal Institute of Medical Sciences Blood Bank,Telangana,WARANGAL,Warangal,8885566247,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2378,Saint Anns Hospital Blood Bank,Telangana,WARANGAL,Warangal,9866309453,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2379,Singareni Collieries Company Limited Area Hospital Blood Bank,Telangana,WARANGAL,Warangal ,NA,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2380,Mother Voluntary Blood Bank,Telangana,WARANGAL,Warangal,7386698009,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2381,Kakatiya Voluntary Blood Bank (A Unit of Life Care Medical and Educational Society),Telangana,WARANGAL,Warangal,NA,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2382,Bimal Singha Memorial Hospital Blood Bank,Tripura,Dhalai,Kamalpur,9436372951,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2383,District Hospital Gomati Blood Bank,Tripura,Gomati,Udaipur,9436131338,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2384,District Hospital  Blood Bank Dharmanagar,Tripura,North Tripura,Dharmanagar,9862525411,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2385,R.G.M Hospital Blood Bank Unakoti ,Tripura,Unakoti,Kailashahar,9436372951,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2386,Indira Gandhi Memorial Hospital Blood Bank,Tripura,West Tripura,Agartala,9436188760,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2387,Tripura Medical College and Dr. B.R.A.M. Teaching Hospital Blood Bank,Tripura,West Tripura,Agartala,9862348264,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2388,ILS Hospital Blood Bank,Tripura,West Tripura,Agartala,8974050418,Private,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2389,Agartala Govt. Medical College GBP Hospital Blood Bank,Tripura,West Tripura,Agartala,N/A,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2390,Military Hospital,Uttar Pradesh,AGRA,Agra,N/A,Government,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
2391,Samarpan Blood Bank,Uttar Pradesh,AGRA,Agra,9319136644,Charity,"Atlanta Point
Near Cellular Jail
P.O. Aberdeen Bazaar
"
